1552,"['泡椒凤爪', '重庆特色油烧兔', '木须豌豆', '肉丁茄子']"
1221,"['小炒羊腰', '凉拌海带豆芽紫菜', '法国波尔多AOC干红葡萄酒原', '辣炒田螺', '宝宝版牛肉肠粉', '辣炒田螺', '凉拌蒜蓉西兰花', '白胡椒胡萝卜羊肉汤', '孜然羊排', '长城窖酿解百纳红酒干红葡萄酒', '哈尔滨啤酒罐装', '香辣腐乳炒虾', '冰糖红豆薏米粥', '肉丁茄子', '哈尔滨啤酒罐装', '五香酱驴肉']"
1185,"['38度剑南春 ', '爆炒猪肝', '豌豆薯仔猪骨汤', '宝宝版牛肉肠粉', '爆炒猪肝', '辣炒花蛤', '纸杯蛋糕', '长城窖酿解百纳红酒干红葡萄酒', '意文柠檬汁 ', '长城窖酿解百纳红酒干红葡萄酒', '50度古井贡酒', '水煮鱼', '凉拌海带豆芽紫菜', '芹菜炒腰花', '百里香奶油烤t酒牛肉', '蒜蓉生蚝', '盘蟹蒸蛋', '五彩豆', '青炒扁豆', '三色凉拌手撕兔', '培根花菜', '红酒土豆烧鸭腿', '百里香奶油烤t酒牛肉']"
1289,"['油焖麻辣虾', '宝宝版牛肉肠粉', '凉拌蒜蓉西兰花', '蒜香辣花甲', '桂圆枸杞鸽子汤', '香辣腐乳炒虾', '意文柠檬汁 ', '水煮鱼', '凉拌海带豆芽紫菜', '冰糖红豆薏米粥', '盘蟹蒸蛋', '肉丁茄子', '黄花菜炒木耳', '百里香奶油烤t酒牛肉', '哈尔滨啤酒罐装']"
1391,"['老式面包', '孜然羊排', '桂圆枸杞鸽子汤', '宝宝版牛肉肠粉', '辣炒田螺', '蒜香辣花甲', '长城窖酿解百纳红酒干红葡萄酒', '香辣腐乳炒虾', '谷稻小庄 ', '香辣腐乳炒虾', '意文柠檬汁 ', '长城窖酿解百纳红酒干红葡萄酒', '凉拌海带豆芽紫菜', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '盘蟹蒸蛋', '盘蟹蒸蛋', '木须豌豆', '芹菜炒腰花', '桂圆肉红豆八宝饭', '培根花菜', '哈尔滨啤酒罐装']"
1251,"['52度泸州老窖 ', '牛尾汤', '法国波尔多AOC干红葡萄酒原', '泡椒凤爪', '孜然羊排', '木须豌豆']"
1307,"['蛋挞', '桂圆枸杞鸽子汤', '超人气广式肠粉', '香辣腐乳炒虾', '玉竹南北杏鸭腿汤', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '木须豌豆', '蒜蓉生蚝', '肉丁茄子', '谷稻小庄 ']"
1316,"['冰糖红豆薏米粥', '木须豌豆', '肉丁茄子', '百里香奶油烤t酒牛肉']"
1215,"['小炒羊腰', '52度泸州老窖 ', '孜然羊排', '谷稻小庄 ', '老式面包', '姜葱炒花蟹', '青岛啤酒罐装', '宝宝版牛肉肠粉', '桂圆枸杞鸽子汤', '蒜香辣花甲', '长城窖酿解百纳红酒干红葡萄酒', '意文柠檬汁 ', '五彩豆', '玉竹南北杏鸭腿汤', '凉拌海带豆芽紫菜', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '冰糖红豆薏米粥', '五彩豆', '芹黄鳝丝', '芹菜炒腰花', '盘蟹蒸蛋', '肉丁茄子', '肉丁茄子', '百里香奶油烤t酒牛肉', '百里香奶油烤t酒牛肉', '五香酱驴肉', '哈尔滨啤酒罐装']"
1597,"['法国波尔多AOC干红葡萄酒原', '蛋挞', '盘蟹蒸蛋', '青岛啤酒罐装', '辣炒田螺', '香辣腐乳炒虾', '长城窖酿解百纳红酒干红葡萄酒', '黄花菜炒木耳', '盘蟹蒸蛋', '百里香奶油烤t酒牛肉']"
1142,"['重庆特色油烧兔', '泡椒凤爪', '凉拌海带豆芽紫菜', '孜然羊排', '牛尾汤', '谷稻小庄 ', '老式面包', '姜葱炒花蟹', '剁椒鱼头', '盘蟹蒸蛋', '鸡蛋、肉末肠粉', '快炒黄鳝', '香辣腐乳炒虾', '黄花菜炒木耳', '油焖麻辣虾', '青岛啤酒罐装', '宝宝版牛肉肠粉', '孜然羊排', '桂圆枸杞鸽子汤', '自制猪肉脯', '宝宝版牛肉肠粉', '路易拉菲红酒干红', '辣炒花蛤', '凉拌蒜蓉西兰花', '独家薄荷鲜虾牛肉卷', '蒜香辣花甲', '长城窖酿解百纳红酒干红葡萄酒', '意文柠檬汁 ', '长城窖酿解百纳红酒干红葡萄酒', '五彩豆', '水煮鱼', '凉拌海带豆芽紫菜', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '土豆西红柿汤面', '盘蟹蒸蛋', '五彩豆', '木须豌豆', '青炒扁豆', '盘蟹蒸蛋', '三色凉拌手撕兔', '蒜蓉生蚝', '肉丁茄子', '黄花菜炒木耳', '红酒土豆烧鸭腿', '百里香奶油烤t酒牛肉', '百里香奶油烤t酒牛肉', '哈尔滨啤酒罐装', '哈尔滨啤酒罐装']"
1150,"['重庆特色油烧兔', '冰糖红豆薏米粥', '凉拌海带豆芽紫菜', '农夫山泉NFC果汁100%橙汁', '法国波尔多AOC干红葡萄酒原', '谷稻小庄 ', '辣炒田螺', '剁椒鱼头', '快炒黄鳝', '油焖麻辣虾', '孜然羊排', '蒙古烤羊腿', '蛋挞', '豌豆薯仔猪骨汤', '凉拌蒜蓉西兰花', '蒜香辣花甲', '超人气广式肠粉', '快炒黄鳝', '桂圆枸杞鸽子汤', '长城窖酿解百纳红酒干红葡萄酒', '打卤面', '香辣腐乳炒虾', '意文柠檬汁 ', '长城窖酿解百纳红酒干红葡萄酒', '50度古井贡酒', '凉拌海带豆芽紫菜', '玉竹南北杏鸭腿汤', '水煮鱼', '凉拌海带豆芽紫菜', '清蒸海鱼', '百里香奶油烤t酒牛肉', '木须豌豆', '冰糖红豆薏米粥', '青炒扁豆', '芹菜炒腰花', '三色凉拌手撕兔', '肉丁茄子', '肉丁茄子', '黄花菜炒木耳', '五香酱驴肉', '哈尔滨啤酒罐装']"
986,"['老式面包', '油焖麻辣虾', '孜然羊排', '蒜香辣花甲', '长城窖酿解百纳红酒干红葡萄酒', '意文柠檬汁 ', '土豆西红柿汤面', '清蒸蝶鱼', '木须豌豆', '盘蟹蒸蛋', '红酒土豆烧鸭腿']"
1558,"['冰糖红豆薏米粥', '凉拌海带豆芽紫菜', '泡椒凤爪', '芝士烩波士顿龙虾', '鸡蛋、肉末肠粉', '纸杯蛋糕', '香辣腐乳炒虾', '50度古井贡酒', '黄花菜炒木耳', '53度茅台', '凉拌海带豆芽紫菜', '桂圆肉红豆八宝饭', '凉拌蒜蓉西兰花', '谷稻小庄 ', '百里香奶油烤t酒牛肉']"
1338,"['香酥两吃大虾', '黄油曲奇饼干', '芝士烩波士顿龙虾', '孜然羊排', '自制猪肉脯', '爆炒猪肝', '香辣腐乳炒虾', '凉拌海带豆芽紫菜', '清蒸蝶鱼', '土豆西红柿汤面', '凉拌蒜蓉西兰花', '肉丁茄子']"
1431,"['法国波尔多AOC干红葡萄酒原', '蛋挞', '干锅田鸡', '美妙绝伦之白莲花', '宝宝版牛肉肠粉', '宝宝版牛肉肠粉', '路易拉菲红酒干红', '蒜香辣花甲', '长城窖酿解百纳红酒干红葡萄酒', '意文柠檬汁 ', '长城窖酿解百纳红酒干红葡萄酒', '百里香奶油烤t酒牛肉', '青炒扁豆', '凉拌蒜蓉西兰花', '肉丁茄子', '谷稻小庄 ', '百里香奶油烤t酒牛肉']"
1542,"['黄油曲奇饼干', '青岛啤酒罐装', '孜然羊排', '玉竹南北杏鸭腿汤', '百里香奶油烤t酒牛肉']"
1520,"['凉拌海带豆芽紫菜', '牛尾汤', '香辣腐乳炒虾', '孜然羊排', '豌豆薯仔猪骨汤', '蒜香辣花甲', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '五香酱驴肉']"
1067,"['老式面包', '泡椒凤爪', '蛋挞', '芝士烩波士顿龙虾', '孜然羊排', '桂圆枸杞鸽子汤', '凉拌蒜蓉西兰花', '蒜香辣花甲', '孜然羊排', '长城窖酿解百纳红酒干红葡萄酒', '香辣腐乳炒虾', '五彩豆', '水煮鱼', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '盘蟹蒸蛋', '芹菜炒腰花', '青炒扁豆', '盘蟹蒸蛋', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '哈尔滨啤酒罐装', '哈尔滨啤酒罐装']"
1363,"['小炒羊腰', '谷稻小庄 ', '泡椒凤爪', '蛋挞', '剁椒鱼头', '快炒黄鳝', '美妙绝伦之白莲花', '油焖麻辣虾', '蒙古烤羊腿', '番茄甘蓝', '蒜香辣花甲', '孜然羊排', '长城窖酿解百纳红酒干红葡萄酒', '香辣腐乳炒虾', '意文柠檬汁 ', '黄花菜炒木耳', '油焖麻辣虾', '土豆西红柿汤面', '凉拌蒜蓉西兰花', '青炒扁豆', '凉拌蒜蓉西兰花', '肉丁茄子', '黄花菜炒木耳', '培根花菜', '水煮鱼']"
1169,"['老式面包', '农夫山泉NFC果汁100%橙汁', '黄花菜炒木耳', '谷稻小庄 ', '法国波尔多AOC干红葡萄酒原', '谷稻小庄 ', '姜葱炒花蟹', '鸡蛋、肉末肠粉', '香辣腐乳炒虾', '桂圆枸杞鸽子汤', '路易拉菲红酒干红', '重庆特色油烧兔', '番茄甘蓝', '青岛啤酒罐装', '打卤面', '谷稻小庄 ', '香辣腐乳炒虾', '意文柠檬汁 ', '清蒸海鱼', '百里香奶油烤t酒牛肉', '芹黄鳝丝', '芹菜炒腰花', '黄花菜炒木耳', '培根花菜', '百里香奶油烤t酒牛肉', '百里香奶油烤t酒牛肉', '百里香奶油烤t酒牛肉']"
1216,"['农夫山泉NFC果汁100%橙汁', '辣炒田螺', '蒙古烤羊腿', '青岛啤酒罐装', '独家薄荷鲜虾牛肉卷', '快炒黄鳝', '百威啤酒罐装', '长城窖酿解百纳红酒干红葡萄酒', '香辣腐乳炒虾', '凉拌海带豆芽紫菜', '芹黄鳝丝', '肉丁茄子', '清蒸蝶鱼', '谷稻小庄 ', '哈尔滨啤酒罐装']"
1377,"['黄花菜炒木耳', '油焖麻辣虾', '桂圆枸杞鸽子汤', '独家薄荷鲜虾牛肉卷', '蒜香辣花甲', '长城窖酿解百纳红酒干红葡萄酒', '谷稻小庄 ', '50度古井贡酒', '水煮鱼', '倒立蒸梭子蟹', '盘蟹蒸蛋', '肉丁茄子', '百里香奶油烤t酒牛肉', '百里香奶油烤t酒牛肉']"
1241,"['52度泸州老窖 ', '谷稻小庄 ', '谷稻小庄 ', '美妙绝伦之白莲花', '香辣腐乳炒虾', '桂圆枸杞鸽子汤', '宝宝版牛肉肠粉', '百威啤酒罐装', '长城窖酿解百纳红酒干红葡萄酒', '青炒扁豆', '肉丁茄子', '谷稻小庄 ', '百里香奶油烤t酒牛肉']"
1318,"['孜然羊排', '清蒸蝶鱼', '宝宝版牛肉肠粉', '培根花菜', '肉丁茄子']"
1415,"['凉拌海带豆芽紫菜', '芝士烩波士顿龙虾', '鸡蛋、肉末肠粉', '美妙绝伦之白莲花', '桂圆枸杞鸽子汤', '白胡椒胡萝卜羊肉汤', '孜然羊排', '香辣腐乳炒虾', '意文柠檬汁 ', '油焖麻辣虾', '凉拌海带豆芽紫菜', '凉拌蒜蓉西兰花', '盘蟹蒸蛋', '蒜蓉生蚝', '五香酱驴肉']"
1207,"['孜然羊排', '泡椒凤爪', '谷稻小庄 ', '青岛啤酒罐装', '孜然羊排', '桂圆枸杞鸽子汤', '豌豆薯仔猪骨汤', '爆炒猪肝', '路易拉菲红酒干红', '辣炒花蛤', '蒜香辣花甲', '超人气广式肠粉', '香辣腐乳炒虾', '香辣腐乳炒虾', '意文柠檬汁 ', '油焖麻辣虾', '盘蟹蒸蛋', '五彩豆', '红酒土豆烧鸭腿', '百里香奶油烤t酒牛肉', '哈尔滨啤酒罐装']"
1230,"['牛尾汤', '青岛啤酒罐装', '百里香奶油烤t酒牛肉', '木须豌豆', '百里香奶油烤t酒牛肉']"
1084,"['52度泸州老窖 ', '冰糖红豆薏米粥', '老式面包', '孜然羊排', '黄花菜炒木耳', '谷稻小庄 ', '法国波尔多AOC干红葡萄酒原', '清蒸蝶鱼', '鸡蛋、肉末肠粉', '美妙绝伦之白莲花', '香辣腐乳炒虾', '青岛啤酒罐装', '宝宝版牛肉肠粉', '孜然羊排', '桂圆枸杞鸽子汤', '蛋挞', '豌豆薯仔猪骨汤', '自制猪肉脯', '宝宝版牛肉肠粉', '凉拌蒜蓉西兰花', '独家薄荷鲜虾牛肉卷', '蒜香辣花甲', '快炒黄鳝', '桂圆枸杞鸽子汤', '百威啤酒罐装', '香辣腐乳炒虾', '蒜香辣花甲', '意文柠檬汁 ', '长城窖酿解百纳红酒干红葡萄酒', '小炒羊腰', '凉拌海带豆芽紫菜', '油焖麻辣虾', '五彩豆', '清蒸蝶鱼', '冰糖红豆薏米粥', '蒜蓉生蚝', '凉拌蒜蓉西兰花', '木须豌豆', '芹菜炒腰花', '青炒扁豆', '三色凉拌手撕兔', '蒜蓉生蚝', '肉丁茄子', '百里香奶油烤t酒牛肉', '红酒土豆烧鸭腿', '哈尔滨啤酒罐装', '哈尔滨啤酒罐装']"
1589,"['冰糖红豆薏米粥', '香辣腐乳炒虾', '意文柠檬汁 ', '三色凉拌手撕兔', '百里香奶油烤t酒牛肉']"
1002,"['小炒羊腰', '凉拌海带豆芽紫菜', '法国波尔多AOC干红葡萄酒原', '蛋挞', '香辣腐乳炒虾', '孜然羊排', '独家薄荷鲜虾牛肉卷', '凉拌海带豆芽紫菜', '芹菜炒腰花', '百里香奶油烤t酒牛肉', '蒜蓉生蚝', '肉丁茄子']"
1388,"['52度泸州老窖 ', '香辣腐乳炒虾', '豌豆薯仔猪骨汤', '蒜香辣花甲', '清蒸蝶鱼']"
1487,"['黄油曲奇饼干', '谷稻小庄 ', '泡椒凤爪', '油焖麻辣虾', '豌豆薯仔猪骨汤', '自制猪肉脯', '宝宝版牛肉肠粉', '独家薄荷鲜虾牛肉卷', '蒜香辣花甲', '孜然羊排', '意文柠檬汁 ', '黄花菜炒木耳', '凉拌海带豆芽紫菜', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '芹菜炒腰花', '盘蟹蒸蛋', '肉丁茄子', '黄花菜炒木耳', '百里香奶油烤t酒牛肉']"
1574,"['三色凉拌手撕兔', '肉丁茄子', '百里香奶油烤t酒牛肉', '哈尔滨啤酒罐装']"
1305,"['凉拌海带豆芽紫菜', '剁椒鱼头', '油焖麻辣虾', '超人气广式肠粉', '50度古井贡酒', '凉拌海带豆芽紫菜', '水煮鱼']"
1337,"['谷稻小庄 ', '法国波尔多AOC干红葡萄酒原', '木须豌豆', '百里香奶油烤t酒牛肉']"
1243,"['泡椒凤爪', '爆炒猪肝', '超人气广式肠粉', '意文柠檬汁 ', '凉拌海带豆芽紫菜', '百里香奶油烤t酒牛肉', '青炒扁豆']"
1394,"['法国波尔多AOC干红葡萄酒原', '桂圆枸杞鸽子汤', '自制猪肉脯', '爆炒猪肝', '香辣腐乳炒虾']"
1249,"['辣炒花蛤', '蒜香辣花甲', '蒜蓉生蚝', '水煮鱼']"
1462,"['小炒羊腰', '谷稻小庄 ', '鸡蛋、肉末肠粉', '快炒黄鳝', '香辣腐乳炒虾']"
1433,"['鸡蛋、肉末肠粉', '快炒黄鳝', '美妙绝伦之白莲花', '宝宝版牛肉肠粉', '53度茅台', '快炒黄鳝', '黄花菜炒木耳', '玉竹南北杏鸭腿汤', '凉拌海带豆芽紫菜', '盘蟹蒸蛋', '百里香奶油烤t酒牛肉', '五香酱驴肉']"
1551,"['重庆特色油烧兔', '冰糖红豆薏米粥', '孜然羊排', '黄花菜炒木耳', '法国波尔多AOC干红葡萄酒原', '盘蟹蒸蛋', '青岛啤酒罐装', '蒙古烤羊腿', '蛋挞', '豌豆薯仔猪骨汤', '路易拉菲红酒干红', '蒜香辣花甲', '孜然羊排', '桂圆枸杞鸽子汤', '长城窖酿解百纳红酒干红葡萄酒', '蒜香辣花甲', '意文柠檬汁 ', '长城窖酿解百纳红酒干红葡萄酒', '50度古井贡酒', '黄花菜炒木耳', '三色凉拌手撕兔', '法国波尔多AOC干红葡萄酒原', '油焖麻辣虾', '玉竹南北杏鸭腿汤', '凉拌海带豆芽紫菜', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '木须豌豆', '百里香奶油烤t酒牛肉', '土豆西红柿汤面', '芹菜炒腰花', '肉丁茄子', '百里香奶油烤t酒牛肉', '百里香奶油烤t酒牛肉', '哈尔滨啤酒罐装']"
1479,"['冰糖红豆薏米粥', '桂圆枸杞鸽子汤', '桂圆枸杞鸽子汤', '百威啤酒罐装', '香辣腐乳炒虾', '芹菜炒腰花', '芹菜炒腰花', '肉丁茄子', '哈尔滨啤酒罐装']"
1023,"['52度泸州老窖 ', '孜然羊排', '鸡蛋、肉末肠粉', '油焖麻辣虾', '孜然羊排', '豌豆薯仔猪骨汤', '独家薄荷鲜虾牛肉卷', '蒜香辣花甲', '蒜香辣花甲', '意文柠檬汁 ', '长城窖酿解百纳红酒干红葡萄酒', '50度古井贡酒', '50度古井贡酒', '水煮鱼', '木须豌豆', '桂圆肉红豆八宝饭', '盘蟹蒸蛋', '肉丁茄子', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '桂圆肉红豆八宝饭', '哈尔滨啤酒罐装', '五香酱驴肉']"
1137,"['牛尾汤', '快炒黄鳝', '油焖麻辣虾', '蒜香辣花甲', '桂圆枸杞鸽子汤', '长城窖酿解百纳红酒干红葡萄酒', '黄花菜炒木耳', '水煮鱼', '凉拌海带豆芽紫菜', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '百里香奶油烤t酒牛肉', '木须豌豆', '盘蟹蒸蛋', '黄花菜炒木耳', '清蒸蝶鱼', '哈尔滨啤酒罐装']"
1093,"['重庆特色油烧兔', '38度剑南春 ', '老式面包', '凉拌海带豆芽紫菜', '孜然羊排', '黄花菜炒木耳', '法国波尔多AOC干红葡萄酒原', '泡椒凤爪', '蛋挞', '蛋挞', '芝士烩波士顿龙虾', '快炒黄鳝', '美妙绝伦之白莲花', '香辣腐乳炒虾', '油焖麻辣虾', '孜然羊排', '豌豆薯仔猪骨汤', '自制猪肉脯', '宝宝版牛肉肠粉', '路易拉菲红酒干红', '辣炒花蛤', '凉拌蒜蓉西兰花', '独家薄荷鲜虾牛肉卷', '蒜香辣花甲', '超人气广式肠粉', '百威啤酒罐装', '长城窖酿解百纳红酒干红葡萄酒', '哈尔滨啤酒罐装', '打卤面', '意文柠檬汁 ', '五彩豆', '土豆西红柿汤面', '三色凉拌手撕兔', '小炒羊腰', '油焖麻辣虾', '凉拌海带豆芽紫菜', '清蒸蝶鱼', '芹菜炒腰花', '百里香奶油烤t酒牛肉', '倒立蒸梭子蟹', '木须豌豆', '百里香奶油烤t酒牛肉', '土豆西红柿汤面', '盘蟹蒸蛋', '五彩豆', '木须豌豆', '芹菜炒腰花', '凉拌蒜蓉西兰花', '盘蟹蒸蛋', '黄花菜炒木耳', '辣炒花蛤', '谷稻小庄 ', '百里香奶油烤t酒牛肉', '五香酱驴肉']"
1008,"['52度泸州老窖 ', '冰糖红豆薏米粥', '孜然羊排', '牛尾汤', '蛋挞', '剁椒鱼头', '快炒黄鳝', '香辣腐乳炒虾', '宝宝版牛肉肠粉', '辣炒花蛤', '独家薄荷鲜虾牛肉卷', '番茄甘蓝', '蒜香辣花甲', '桂圆枸杞鸽子汤', '打卤面', '香辣腐乳炒虾', '意文柠檬汁 ', '长城窖酿解百纳红酒干红葡萄酒', '五彩豆', '法国波尔多AOC干红葡萄酒原', '玉竹南北杏鸭腿汤', '凉拌海带豆芽紫菜', '清蒸蝶鱼', '木须豌豆', '盘蟹蒸蛋', '芹菜炒腰花', '青炒扁豆', '培根花菜', '百里香奶油烤t酒牛肉', '清蒸蝶鱼', '百里香奶油烤t酒牛肉', '哈尔滨啤酒罐装']"
1254,"['孜然羊排', '老式面包', '油焖麻辣虾', '宝宝版牛肉肠粉', '爆炒猪肝', '谷稻小庄 ', '香辣腐乳炒虾', '清蒸蝶鱼', '盘蟹蒸蛋', '木须豌豆', '肉丁茄子', '百里香奶油烤t酒牛肉']"
1203,"['自制猪肉脯', '长城窖酿解百纳红酒干红葡萄酒', '意文柠檬汁 ', '百里香奶油烤t酒牛肉', '百里香奶油烤t酒牛肉']"
1576,"['黄油曲奇饼干', '宝宝版牛肉肠粉', '蒜香辣花甲', '谷稻小庄 ', '香辣腐乳炒虾', '冰糖红豆薏米粥', '盘蟹蒸蛋', '培根花菜', '百里香奶油烤t酒牛肉']"
